timestamp,item_id,target_value
2020-01-06,WEAT,5.79
2020-01-07,WEAT,5.78
2020-01-08,WEAT,5.8
2020-01-09,WEAT,5.89
2020-01-10,WEAT,5.89
2020-01-11,WEAT,5.89
2020-01-12,WEAT,5.89
2020-01-13,WEAT,5.86
2020-01-14,WEAT,5.91
2020-01-15,WEAT,5.94
2020-01-16,WEAT,5.86
2020-01-17,WEAT,5.91
2020-01-18,WEAT,5.91
2020-01-19,WEAT,5.91
2020-01-20,WEAT,5.91
2020-01-21,WEAT,6.01
2020-01-22,WEAT,5.96
2020-01-23,WEAT,5.98
2020-01-24,WEAT,5.91
2020-01-25,WEAT,5.91
2020-01-26,WEAT,5.91
2020-01-27,WEAT,5.91
2020-01-28,WEAT,5.86
2020-01-29,WEAT,5.79
2020-01-30,WEAT,5.77
2020-01-31,WEAT,5.72
2020-02-01,WEAT,5.72
2020-02-02,WEAT,5.72
2020-02-03,WEAT,5.71
2020-02-04,WEAT,5.74
2020-02-05,WEAT,5.76
2020-02-06,WEAT,5.72
2020-02-07,WEAT,5.76
2020-02-08,WEAT,5.76
2020-02-09,WEAT,5.76
2020-02-10,WEAT,5.7
2020-02-11,WEAT,5.62
2020-02-12,WEAT,5.68
2020-02-13,WEAT,5.64
2020-02-14,WEAT,5.62
2020-02-15,WEAT,5.62
2020-02-16,WEAT,5.62
2020-02-17,WEAT,5.62
2020-02-18,WEAT,5.84
2020-02-19,WEAT,5.82
2020-02-20,WEAT,5.79
2020-02-21,WEAT,5.74
2020-02-22,WEAT,5.74
2020-02-23,WEAT,5.74
2020-02-24,WEAT,5.57
2020-02-25,WEAT,5.57
2020-02-26,WEAT,5.54
2020-02-27,WEAT,5.45
2020-02-28,WEAT,5.43
2020-02-29,WEAT,5.43
2020-03-01,WEAT,5.43
